sequence_id,speaker_id,sequence_index,utterance_ids,window_files,labels,sequence_label,escalation_label,split
seq_000629,22,41,"[""22_03-01-06-02-01-02-22"", ""22_03-01-06-02-02-01-22"", ""22_03-01-06-02-02-02-22"", ""22_03-01-07-01-01-01-22""]","[""data/processed/audio/train/22_03-01-06-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-01-01-01-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000630,22,42,"[""22_03-01-06-02-02-01-22"", ""22_03-01-06-02-02-02-22"", ""22_03-01-07-01-01-01-22"", ""22_03-01-07-01-01-02-22""]","[""data/processed/audio/train/22_03-01-06-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-06-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-01-01-02-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000631,22,43,"[""22_03-01-06-02-02-02-22"", ""22_03-01-07-01-01-01-22"", ""22_03-01-07-01-01-02-22"", ""22_03-01-07-01-02-01-22""]","[""data/processed/audio/train/22_03-01-06-02-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-01-02-01-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000632,22,44,"[""22_03-01-07-01-01-01-22"", ""22_03-01-07-01-01-02-22"", ""22_03-01-07-01-02-01-22"", ""22_03-01-07-01-02-02-22""]","[""data/processed/audio/train/22_03-01-07-01-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-01-02-02-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000633,22,45,"[""22_03-01-07-01-01-02-22"", ""22_03-01-07-01-02-01-22"", ""22_03-01-07-01-02-02-22"", ""22_03-01-07-02-01-01-22""]","[""data/processed/audio/train/22_03-01-07-01-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-02-01-01-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000634,22,46,"[""22_03-01-07-01-02-01-22"", ""22_03-01-07-01-02-02-22"", ""22_03-01-07-02-01-01-22"", ""22_03-01-07-02-01-02-22""]","[""data/processed/audio/train/22_03-01-07-01-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-02-01-02-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000635,22,47,"[""22_03-01-07-01-02-02-22"", ""22_03-01-07-02-01-01-22"", ""22_03-01-07-02-01-02-22"", ""22_03-01-07-02-02-01-22""]","[""data/processed/audio/train/22_03-01-07-01-02-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-02-02-01-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000636,22,48,"[""22_03-01-07-02-01-01-22"", ""22_03-01-07-02-01-02-22"", ""22_03-01-07-02-02-01-22"", ""22_03-01-07-02-02-02-22""]","[""data/processed/audio/train/22_03-01-07-02-01-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-02-01-02-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-02-02-01-22_win0.wav"", ""data/processed/audio/train/22_03-01-07-02-02-02-22_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000637,23,0,"[""23_03-01-01-01-01-01-23"", ""23_03-01-01-01-01-02-23"", ""23_03-01-01-01-02-01-23"", ""23_03-01-01-01-02-02-23""]","[""data/processed/audio/val/23_03-01-01-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-01-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-01-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-01-01-02-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000638,23,1,"[""23_03-01-01-01-01-02-23"", ""23_03-01-01-01-02-01-23"", ""23_03-01-01-01-02-02-23"", ""23_03-01-02-01-01-01-23""]","[""data/processed/audio/val/23_03-01-01-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-01-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-01-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-01-01-01-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000639,23,2,"[""23_03-01-01-01-02-01-23"", ""23_03-01-01-01-02-02-23"", ""23_03-01-02-01-01-01-23"", ""23_03-01-02-01-01-02-23""]","[""data/processed/audio/val/23_03-01-01-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-01-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-01-01-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000640,23,3,"[""23_03-01-01-01-02-02-23"", ""23_03-01-02-01-01-01-23"", ""23_03-01-02-01-01-02-23"", ""23_03-01-02-01-02-01-23""]","[""data/processed/audio/val/23_03-01-01-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-01-02-01-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000641,23,4,"[""23_03-01-02-01-01-01-23"", ""23_03-01-02-01-01-02-23"", ""23_03-01-02-01-02-01-23"", ""23_03-01-02-01-02-02-23""]","[""data/processed/audio/val/23_03-01-02-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-01-02-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000642,23,5,"[""23_03-01-02-01-01-02-23"", ""23_03-01-02-01-02-01-23"", ""23_03-01-02-01-02-02-23"", ""23_03-01-02-02-01-01-23""]","[""data/processed/audio/val/23_03-01-02-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-02-01-01-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000643,23,6,"[""23_03-01-02-01-02-01-23"", ""23_03-01-02-01-02-02-23"", ""23_03-01-02-02-01-01-23"", ""23_03-01-02-02-01-02-23""]","[""data/processed/audio/val/23_03-01-02-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-02-01-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000644,23,7,"[""23_03-01-02-01-02-02-23"", ""23_03-01-02-02-01-01-23"", ""23_03-01-02-02-01-02-23"", ""23_03-01-02-02-02-01-23""]","[""data/processed/audio/val/23_03-01-02-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-02-02-01-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000645,23,8,"[""23_03-01-02-02-01-01-23"", ""23_03-01-02-02-01-02-23"", ""23_03-01-02-02-02-01-23"", ""23_03-01-02-02-02-02-23""]","[""data/processed/audio/val/23_03-01-02-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-02-02-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000646,23,9,"[""23_03-01-02-02-01-02-23"", ""23_03-01-02-02-02-01-23"", ""23_03-01-02-02-02-02-23"", ""23_03-01-03-01-01-01-23""]","[""data/processed/audio/val/23_03-01-02-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-01-01-01-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000647,23,10,"[""23_03-01-02-02-02-01-23"", ""23_03-01-02-02-02-02-23"", ""23_03-01-03-01-01-01-23"", ""23_03-01-03-01-01-02-23""]","[""data/processed/audio/val/23_03-01-02-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-02-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-01-01-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000648,23,11,"[""23_03-01-02-02-02-02-23"", ""23_03-01-03-01-01-01-23"", ""23_03-01-03-01-01-02-23"", ""23_03-01-03-01-02-01-23""]","[""data/processed/audio/val/23_03-01-02-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-01-02-01-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000649,23,12,"[""23_03-01-03-01-01-01-23"", ""23_03-01-03-01-01-02-23"", ""23_03-01-03-01-02-01-23"", ""23_03-01-03-01-02-02-23""]","[""data/processed/audio/val/23_03-01-03-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-01-02-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000650,23,13,"[""23_03-01-03-01-01-02-23"", ""23_03-01-03-01-02-01-23"", ""23_03-01-03-01-02-02-23"", ""23_03-01-03-02-01-01-23""]","[""data/processed/audio/val/23_03-01-03-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-02-01-01-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000651,23,14,"[""23_03-01-03-01-02-01-23"", ""23_03-01-03-01-02-02-23"", ""23_03-01-03-02-01-01-23"", ""23_03-01-03-02-01-02-23""]","[""data/processed/audio/val/23_03-01-03-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-02-01-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000652,23,15,"[""23_03-01-03-01-02-02-23"", ""23_03-01-03-02-01-01-23"", ""23_03-01-03-02-01-02-23"", ""23_03-01-03-02-02-01-23""]","[""data/processed/audio/val/23_03-01-03-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-02-02-01-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000653,23,16,"[""23_03-01-03-02-01-01-23"", ""23_03-01-03-02-01-02-23"", ""23_03-01-03-02-02-01-23"", ""23_03-01-03-02-02-02-23""]","[""data/processed/audio/val/23_03-01-03-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-02-02-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000654,23,17,"[""23_03-01-03-02-01-02-23"", ""23_03-01-03-02-02-01-23"", ""23_03-01-03-02-02-02-23"", ""23_03-01-04-01-01-01-23""]","[""data/processed/audio/val/23_03-01-03-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-01-01-01-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000655,23,18,"[""23_03-01-03-02-02-01-23"", ""23_03-01-03-02-02-02-23"", ""23_03-01-04-01-01-01-23"", ""23_03-01-04-01-01-02-23""]","[""data/processed/audio/val/23_03-01-03-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-03-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-01-01-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000656,23,19,"[""23_03-01-03-02-02-02-23"", ""23_03-01-04-01-01-01-23"", ""23_03-01-04-01-01-02-23"", ""23_03-01-04-01-02-01-23""]","[""data/processed/audio/val/23_03-01-03-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-01-02-01-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000657,23,20,"[""23_03-01-04-01-01-01-23"", ""23_03-01-04-01-01-02-23"", ""23_03-01-04-01-02-01-23"", ""23_03-01-04-01-02-02-23""]","[""data/processed/audio/val/23_03-01-04-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-01-02-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000658,23,21,"[""23_03-01-04-01-01-02-23"", ""23_03-01-04-01-02-01-23"", ""23_03-01-04-01-02-02-23"", ""23_03-01-04-02-01-01-23""]","[""data/processed/audio/val/23_03-01-04-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-02-01-01-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000659,23,22,"[""23_03-01-04-01-02-01-23"", ""23_03-01-04-01-02-02-23"", ""23_03-01-04-02-01-01-23"", ""23_03-01-04-02-01-02-23""]","[""data/processed/audio/val/23_03-01-04-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-02-01-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000660,23,23,"[""23_03-01-04-01-02-02-23"", ""23_03-01-04-02-01-01-23"", ""23_03-01-04-02-01-02-23"", ""23_03-01-04-02-02-01-23""]","[""data/processed/audio/val/23_03-01-04-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-02-02-01-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000661,23,24,"[""23_03-01-04-02-01-01-23"", ""23_03-01-04-02-01-02-23"", ""23_03-01-04-02-02-01-23"", ""23_03-01-04-02-02-02-23""]","[""data/processed/audio/val/23_03-01-04-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-02-02-02-23_win0.wav""]","[0, 0, 0, 0]",0,0,val
seq_000662,23,25,"[""23_03-01-04-02-01-02-23"", ""23_03-01-04-02-02-01-23"", ""23_03-01-04-02-02-02-23"", ""23_03-01-05-01-01-01-23""]","[""data/processed/audio/val/23_03-01-04-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-01-01-01-23_win0.wav""]","[0, 0, 0, 1]",1,0,val
seq_000663,23,26,"[""23_03-01-04-02-02-01-23"", ""23_03-01-04-02-02-02-23"", ""23_03-01-05-01-01-01-23"", ""23_03-01-05-01-01-02-23""]","[""data/processed/audio/val/23_03-01-04-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-04-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-01-01-02-23_win0.wav""]","[0, 0, 1, 1]",1,1,val
seq_000664,23,27,"[""23_03-01-04-02-02-02-23"", ""23_03-01-05-01-01-01-23"", ""23_03-01-05-01-01-02-23"", ""23_03-01-05-01-02-01-23""]","[""data/processed/audio/val/23_03-01-04-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-01-02-01-23_win0.wav""]","[0, 1, 1, 1]",1,1,val
seq_000665,23,28,"[""23_03-01-05-01-01-01-23"", ""23_03-01-05-01-01-02-23"", ""23_03-01-05-01-02-01-23"", ""23_03-01-05-01-02-02-23""]","[""data/processed/audio/val/23_03-01-05-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-01-02-02-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000666,23,29,"[""23_03-01-05-01-01-02-23"", ""23_03-01-05-01-02-01-23"", ""23_03-01-05-01-02-02-23"", ""23_03-01-05-02-01-01-23""]","[""data/processed/audio/val/23_03-01-05-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-02-01-01-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000667,23,30,"[""23_03-01-05-01-02-01-23"", ""23_03-01-05-01-02-02-23"", ""23_03-01-05-02-01-01-23"", ""23_03-01-05-02-01-02-23""]","[""data/processed/audio/val/23_03-01-05-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-02-01-02-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000668,23,31,"[""23_03-01-05-01-02-02-23"", ""23_03-01-05-02-01-01-23"", ""23_03-01-05-02-01-02-23"", ""23_03-01-05-02-02-01-23""]","[""data/processed/audio/val/23_03-01-05-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-02-02-01-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000669,23,32,"[""23_03-01-05-02-01-01-23"", ""23_03-01-05-02-01-02-23"", ""23_03-01-05-02-02-01-23"", ""23_03-01-05-02-02-02-23""]","[""data/processed/audio/val/23_03-01-05-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-02-02-02-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000670,23,33,"[""23_03-01-05-02-01-02-23"", ""23_03-01-05-02-02-01-23"", ""23_03-01-05-02-02-02-23"", ""23_03-01-06-01-01-01-23""]","[""data/processed/audio/val/23_03-01-05-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-01-01-01-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000671,23,34,"[""23_03-01-05-02-02-01-23"", ""23_03-01-05-02-02-02-23"", ""23_03-01-06-01-01-01-23"", ""23_03-01-06-01-01-02-23""]","[""data/processed/audio/val/23_03-01-05-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-05-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-01-01-02-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000672,23,35,"[""23_03-01-05-02-02-02-23"", ""23_03-01-06-01-01-01-23"", ""23_03-01-06-01-01-02-23"", ""23_03-01-06-01-02-01-23""]","[""data/processed/audio/val/23_03-01-05-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-01-02-01-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000673,23,36,"[""23_03-01-06-01-01-01-23"", ""23_03-01-06-01-01-02-23"", ""23_03-01-06-01-02-01-23"", ""23_03-01-06-01-02-02-23""]","[""data/processed/audio/val/23_03-01-06-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-01-02-02-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000674,23,37,"[""23_03-01-06-01-01-02-23"", ""23_03-01-06-01-02-01-23"", ""23_03-01-06-01-02-02-23"", ""23_03-01-06-02-01-01-23""]","[""data/processed/audio/val/23_03-01-06-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-02-01-01-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000675,23,38,"[""23_03-01-06-01-02-01-23"", ""23_03-01-06-01-02-02-23"", ""23_03-01-06-02-01-01-23"", ""23_03-01-06-02-01-02-23""]","[""data/processed/audio/val/23_03-01-06-01-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-02-01-02-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000676,23,39,"[""23_03-01-06-01-02-02-23"", ""23_03-01-06-02-01-01-23"", ""23_03-01-06-02-01-02-23"", ""23_03-01-06-02-02-01-23""]","[""data/processed/audio/val/23_03-01-06-01-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-02-02-01-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000677,23,40,"[""23_03-01-06-02-01-01-23"", ""23_03-01-06-02-01-02-23"", ""23_03-01-06-02-02-01-23"", ""23_03-01-06-02-02-02-23""]","[""data/processed/audio/val/23_03-01-06-02-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-02-02-02-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000678,23,41,"[""23_03-01-06-02-01-02-23"", ""23_03-01-06-02-02-01-23"", ""23_03-01-06-02-02-02-23"", ""23_03-01-07-01-01-01-23""]","[""data/processed/audio/val/23_03-01-06-02-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-07-01-01-01-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000679,23,42,"[""23_03-01-06-02-02-01-23"", ""23_03-01-06-02-02-02-23"", ""23_03-01-07-01-01-01-23"", ""23_03-01-07-01-01-02-23""]","[""data/processed/audio/val/23_03-01-06-02-02-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-06-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-07-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-07-01-01-02-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
seq_000680,23,43,"[""23_03-01-06-02-02-02-23"", ""23_03-01-07-01-01-01-23"", ""23_03-01-07-01-01-02-23"", ""23_03-01-07-01-02-01-23""]","[""data/processed/audio/val/23_03-01-06-02-02-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-07-01-01-01-23_win0.wav"", ""data/processed/audio/val/23_03-01-07-01-01-02-23_win0.wav"", ""data/processed/audio/val/23_03-01-07-01-02-01-23_win0.wav""]","[1, 1, 1, 1]",1,0,val
